currentGold,jungleMinionsKilled,level,minionsKilled,participantId,teamScore,totalGold,xp,timestamp,gameId
1849,4,16,288,2,0,14538,16392,,1477536824
456,8,17,270,3,0,13285,18303,,1477536824
1464,10,16,233,4,0,12923,16396,,1477536824
434,4,15,25,5,0,8410,14699,,1477536824
242,16,17,261,6,0,15601,18138,,1477536824
318,4,18,303,7,0,12965,18993,,1477536824
348,58,17,245,8,0,17812,18281,,1477536824
1378,169,17,63,9,0,13957,17652,,1477536824
,,,,,,,,2040627,1477536824
135,114,16,30,1,0,10150,16152,,1477536824
1248,0,16,95,10,0,10697,15453,,1477536824
2333,4,17,301,2,0,15022,17154,,1477536824
896,8,18,276,3,0,13725,19247,,1477536824
1881,10,17,233,4,0,13340,16963,,1477536824
704,4,16,25,5,0,8679,15261,,1477536824
986,16,18,290,6,0,16345,19370,,1477536824
524,4,18,308,7,0,13171,19199,,1477536824
576,58,18,252,8,0,18040,18551,,1477536824
2287,173,18,70,9,0,14867,19029,,1477536824
,,,,,,,,2100654,1477536824
258,114,17,30,1,0,10272,16741,,1477536824
351,0,16,95,10,0,10825,15453,,1477536824
1401,4,18,317,2,0,16190,18478,,1477536824
197,8,18,288,3,0,14127,19925,,1477536824
2347,14,17,244,4,0,13806,17774,,1477536824
113,4,16,25,5,0,8813,15261,,1477536824
1579,20,18,291,6,0,16938,20553,,1477536824
897,4,18,318,7,0,13545,19762,,1477536824
393,58,18,259,8,0,18357,18908,,1477536824
3825,181,18,74,9,0,16404,20700,,1477536824
,,,,,,,,2160679,1477536824
319,114,17,30,1,,10394,16765,,1477536824
385,0,17,100,10,,11490,16659,,1477536824
-489,4,18,317,2,,16311,18478,,1477536824
-81,8,18,289,3,,14269,19984,,1477536824
199,14,18,245,4,,14099,18405,,1477536824
877,4,16,28,5,,9577,16278,,1477536824
2372,20,18,300,6,,17972,21905,,1477536824
1364,4,18,328,7,,14222,20744,,1477536824
-625,58,18,268,8,,19510,20295,,1477536824
425,181,18,74,9,,16675,20700,,1477536824
,,,,,,,,2220679,1477559304
500,0,1,0,1,0,500,0,,1477559304
500,0,1,0,10,0,500,0,,1477559304
500,0,1,0,2,0,500,0,,1477559304
500,0,1,0,3,0,500,0,,1477559304
500,0,1,0,4,0,500,0,,1477559304
500,0,1,0,5,0,500,0,,1477559304
500,0,1,0,6,0,500,0,,1477559304
500,0,1,0,7,0,500,0,,1477559304
500,0,1,0,8,0,500,0,,1477559304
500,0,1,0,9,0,500,0,,1477559304
,,,,,,,,0,1477559304
0,0,1,0,1,0,500,0,,1477559304
0,0,1,0,10,0,500,0,,1477559304
0,0,1,0,2,0,500,0,,1477559304
0,0,1,0,3,0,500,0,,1477559304
0,0,1,0,4,0,500,0,,1477559304
0,0,1,0,5,0,500,0,,1477559304
0,0,1,0,6,0,500,0,,1477559304
0,0,1,0,7,0,500,0,,1477559304
0,0,1,0,8,0,500,0,,1477559304
0,0,1,0,9,0,500,0,,1477559304
,,,,,,,,60014,1477559304
91,0,1,4,1,0,591,235,,1477559304
33,0,1,0,10,0,533,115,,1477559304
126,0,1,6,2,0,626,172,,1477559304
183,6,2,0,3,0,683,355,,1477559304
84,0,1,3,4,0,584,176,,1477559304
64,0,1,2,5,0,564,172,,1477559304
84,0,1,3,6,0,584,206,,1477559304
42,0,1,1,7,0,542,115,,1477559304
171,6,2,0,8,0,671,380,,1477559304
21,0,1,0,9,0,521,117,,1477559304
,,,,,,,,120041,1477559304
455,0,3,16,1,0,955,886,,1477559304
167,0,2,0,10,0,667,520,,1477559304
476,0,2,16,2,0,976,520,,1477559304
915,12,3,0,3,0,1415,764,,1477559304
518,0,3,12,4,0,1018,934,,1477559304
252,0,2,3,5,0,752,520,,1477559304
427,0,3,13,6,0,927,797,,1477559304
434,0,2,14,7,0,934,520,,1477559304
525,16,3,0,8,0,1025,837,,1477559304
206,0,2,3,9,0,706,382,,1477559304
,,,,,,,,180070,1477559304
711,0,4,23,1,0,1211,1328,,1477559304
312,0,3,0,10,0,812,924,,1477559304
739,0,3,24,2,0,1239,789,,1477559304
1194,20,3,0,3,0,1694,1132,,1477559304
122,0,3,15,4,0,1197,1090,,1477559304
402,0,3,4,5,0,902,789,,1477559304
746,0,4,24,6,0,1246,1386,,1477559304
774,0,3,27,7,0,1274,924,,1477559304
834,24,4,0,8,0,1334,1167,,1477559304
399,0,4,17,9,0,1099,1328,,1477559304
,,,,,,,,240102,1477559304
980,0,5,29,1,0,1480,2038,,1477559304
476,0,4,0,10,0,976,1329,,1477559304
1085,0,4,33,2,0,1585,1272,,1477559304
1316,20,3,0,3,0,1816,1132,,1477559304
503,0,5,26,4,0,1578,1889,,1477559304
614,0,4,6,5,0,1114,1272,,1477559304
1022,0,5,31,6,0,1522,1859,,1477559304
1148,0,4,39,7,0,1648,1329,,1477559304
956,24,4,0,8,0,1456,1225,,1477559304
584,0,4,18,9,0,1284,1420,,1477559304
,,,,,,,,300102,1477559304
1292,0,6,40,1,0,1792,2660,,1477559304
651,0,5,0,10,0,1151,1735,,1477559304
1393,0,4,41,2,0,1893,1696,,1477559304
114,20,4,0,3,0,2239,1531,,1477559304
117,0,5,31,4,0,2202,2376,,1477559304
823,0,4,8,5,0,1323,1696,,1477559304
120,0,6,40,6,0,1820,2418,,1477559304
1512,0,5,50,7,0,2012,1735,,1477559304
107,24,5,8,8,0,2032,1931,,1477559304
53,0,4,19,9,0,1578,1678,,1477559304
,,,,,,,,360131,1477559304
110,0,6,41,1,0,1935,2748,,1477559304
160,0,5,0,10,0,1285,1850,,1477559304
138,0,5,47,2,0,2113,1907,,1477559304
534,32,5,0,3,0,2659,2166,,1477559304
442,0,6,43,4,0,2527,2964,,1477559304
101,0,5,8,5,0,1451,1907,,1477559304
497,0,6,52,6,0,2197,3040,,1477559304
197,0,5,53,7,0,2197,1879,,1477559304
501,32,6,8,8,0,2426,2519,,1477559304
318,0,5,24,9,0,1843,2094,,1477559304
,,,,,,,,420137,1477559304
414,0,7,51,1,0,2239,3327,,1477559304
294,0,5,0,10,0,1419,2313,,1477559304
594,4,6,58,2,0,2569,2495,,1477559304
884,40,6,2,3,0,3009,2733,,1477559304
595,0,6,44,4,0,2680,3001,,1477559304
349,0,5,11,5,0,1699,2337,,1477559304
75,0,7,55,6,0,2375,3305,,1477559304
626,0,5,68,7,0,2626,2343,,1477559304
758,36,6,10,8,0,2683,3043,,1477559304
643,0,6,35,9,0,2168,2666,,1477559304
,,,,,,,,480147,1477559304
367,0,7,60,1,0,2567,3743,,1477559304
479,0,6,0,10,0,1604,2683,,1477559304
984,4,6,71,2,0,2959,2958,,1477559304
1193,48,6,2,3,0,3318,3160,,1477559304
1192,0,8,54,4,0,3277,4072,,1477559304
564,0,6,13,5,0,1914,2800,,1477559304
417,0,7,65,6,0,2717,3809,,1477559304
948,0,6,80,7,0,2948,2712,,1477559304
911,36,6,11,8,0,2836,3080,,1477559304
66,0,6,35,9,0,2291,2666,,1477559304
,,,,,,,,540176,1477559304
664,0,8,70,1,0,2864,4243,,1477559304
208,0,6,0,10,0,1758,3072,,1477559304
313,4,7,80,2,0,3238,3251,,1477559304
62,60,7,2,3,0,3812,3942,,1477559304
543,0,8,61,4,0,3518,4367,,1477559304
215,0,6,17,5,0,2115,3093,,1477559304
779,0,8,69,6,0,3079,4426,,1477559304
218,0,6,88,7,0,3268,2983,,1477559304
596,40,7,14,8,0,3446,3701,,1477559304
561,0,7,54,9,0,2786,3553,,1477559304
,,,,,,,,600177,1477559304
221,0,8,75,1,0,3071,4449,,1477559304
343,0,7,0,10,0,1893,3496,,1477559304
822,8,7,92,2,0,3747,3858,,1477559304
423,64,8,7,3,0,4173,4480,,1477559304
930,0,8,73,4,0,3905,4988,,1477559304
461,0,7,20,5,0,2361,3499,,1477559304
105,0,8,72,6,0,3305,4796,,1477559304
612,0,7,100,7,0,3662,3408,,1477559304
810,40,8,19,8,0,3660,4148,,1477559304
838,0,7,59,9,0,3063,3961,,1477559304
,,,,,,,,660205,1477559304
364,0,8,76,1,0,3214,4508,,1477559304
617,0,7,0,10,0,2167,3883,,1477559304
1156,8,8,100,2,0,4081,4264,,1477559304
1307,64,9,13,3,0,5057,5403,,1477559304
386,0,9,77,4,0,4411,5731,,1477559304
723,0,7,24,5,0,2623,3904,,1477559304
837,0,9,87,6,0,4037,5932,,1477559304
945,0,7,108,7,0,3995,3795,,1477559304
121,40,8,20,8,0,3796,4205,,1477559304
97,0,8,62,9,0,3547,4709,,1477559304
,,,,,,,,720236,1477559304
1138,0,9,83,1,0,3988,5265,,1477559304
811,0,8,0,10,0,2361,4152,,1477559304
233,8,8,106,2,0,4358,4460,,1477559304
29,68,9,13,3,0,6254,6087,,1477559304
427,0,10,82,4,0,4752,6288,,1477559304
1002,0,8,30,5,0,2902,4307,,1477559304
152,0,10,90,6,0,4202,6250,,1477559304
1193,0,8,116,7,0,4243,4063,,1477559304
43,40,8,20,8,0,4068,4422,,1477559304
956,0,9,65,9,0,4481,5205,,1477559304
,,,,,,,,780243,1477559304
74,0,9,95,1,0,4424,5837,,1477559304
51,0,8,0,10,0,2576,4528,,1477559304
737,8,8,115,2,0,4862,4828,,1477559304
488,80,10,13,3,0,6713,6951,,1477559304
968,2,10,93,4,0,5293,7122,,1477559304
58,0,8,32,5,0,3308,4733,,1477559304
421,0,10,99,6,0,4471,6755,,1477559304
346,0,8,122,7,0,4471,4351,,1477559304
478,52,9,20,8,0,4503,5232,,1477559304
1263,0,9,72,9,0,4788,5636,,1477559304
,,,,,,,,840245,1477559304
371,0,10,105,1,0,4721,6237,,1477559304
445,0,9,1,10,0,2970,5211,,1477559304
481,8,9,123,2,0,5181,5273,,1477559304
1221,80,11,19,3,0,7446,7687,,1477559304
35,2,11,97,4,0,5935,7846,,1477559304
221,0,8,34,5,0,3471,4810,,1477559304
1158,0,11,107,6,0,5208,7477,,1477559304
1058,0,9,133,7,0,5183,5296,,1477559304
289,56,9,22,8,0,4739,5749,,1477559304
285,0,9,72,9,0,4910,5842,,1477559304
,,,,,,,,900267,1477559304
136,0,10,105,1,0,4894,6237,,1477559304
310,0,9,1,10,0,3215,5358,,1477559304
991,8,9,131,2,0,5691,5980,,1477559304
1884,88,12,28,3,0,8109,8691,,1477559304
836,2,11,106,4,0,6736,8249,,1477559304
487,0,9,36,5,0,3737,5055,,1477559304
470,0,11,122,6,0,5695,8130,,1477559304
158,0,9,137,7,0,5433,5502,,1477559304
492,56,9,23,8,0,4942,5786,,1477559304
1044,0,10,88,9,0,5669,6788,,1477559304
,,,,,,,,960276,1477559304
669,0,10,120,1,0,5427,7054,,1477559304
586,0,9,4,10,0,3491,5736,,1477559304
68,8,10,133,2,0,6368,6267,,1477559304
2450,100,12,28,3,0,8675,9353,,1477559304
1297,2,12,109,4,0,7197,8595,,1477559304
968,0,9,40,5,0,4218,5342,,1477559304
868,0,12,135,6,0,6093,8722,,1477559304
81,0,9,144,7,0,5756,5783,,1477559304
155,57,9,23,8,0,5080,5866,,1477559304
416,0,10,88,9,0,5791,6847,,1477559304
,,,,,,,,1020301,1477559304
311,0,11,124,1,0,5919,7663,,1477559304
490,0,9,4,10,0,3946,6069,,1477559304
500,8,10,146,2,0,6800,6696,,1477559304
3286,108,13,33,3,0,9511,10438,,1477559304
69,2,12,109,4,0,7394,8852,,1477559304
1256,0,9,45,5,0,4506,5978,,1477559304
476,0,12,145,6,0,6384,9134,,1477559304
641,4,10,155,7,0,6316,6919,,1477559304
17,57,10,23,8,0,5842,6536,,1477559304
1373,0,12,95,9,0,6748,8733,,1477559304
,,,,,,,,1080306,1477559304
665,0,11,138,1,0,6273,8261,,1477559304
655,0,10,5,10,0,4110,6356,,1477559304
261,12,10,152,2,0,7061,6962,,1477559304
599,109,13,33,3,0,9714,10749,,1477559304
380,2,12,120,4,0,7705,9382,,1477559304
1427,0,10,47,5,0,4677,6214,,1477559304
1297,0,12,153,6,0,7205,9952,,1477559304
1092,4,11,170,7,0,6767,7600,,1477559304
321,61,10,24,8,0,6146,7141,,1477559304
741,0,12,99,9,0,7431,9292,,1477559304
,,,,,,,,1140323,1477559304
374,0,12,148,1,0,6632,8745,,1477559304
148,0,10,5,10,0,4378,6739,,1477559304
604,12,11,164,2,0,7479,7404,,1477559304
854,113,13,34,3,0,9969,11027,,1477559304
798,6,12,127,4,0,8123,9920,,1477559304
388,0,10,51,5,0,4988,6567,,1477559304
470,0,13,158,6,0,7628,10153,,1477559304
212,4,11,175,7,0,7262,8383,,1477559304
335,66,11,30,8,0,6560,7630,,1477559304
1521,0,13,111,9,0,8211,10360,,1477559304
,,,,,,,,1200335,1477559304
755,0,12,159,1,0,7013,9332,,1477559304
312,0,10,6,10,0,4542,6955,,1477559304
335,12,11,177,2,0,7910,7897,,1477559304
1263,125,14,34,3,0,10377,11737,,1477559304
509,6,13,141,4,0,8559,10571,,1477559304
0,0,10,58,5,0,5350,7065,,1477559304
949,0,13,175,6,0,8107,10881,,1477559304
624,4,12,188,7,0,7674,8916,,1477559304
852,80,12,30,8,0,7077,8628,,1477559304
229,0,13,115,9,0,8404,10625,,1477559304
,,,,,,,,1260346,1477559304
119,0,12,162,1,0,7277,9479,,1477559304
21,0,11,6,10,0,4851,7479,,1477559304
931,12,11,188,2,0,8506,8549,,1477559304
2105,125,14,38,3,0,11220,12227,,1477559304
1659,6,14,158,4,0,9709,11588,,1477559304
536,0,11,61,5,0,5886,7891,,1477559304
281,0,13,180,6,0,8314,11095,,1477559304
1046,4,12,201,7,0,8096,9532,,1477559304
100,84,12,38,8,0,7625,9723,,1477559304
833,0,14,125,9,0,9008,11527,,1477559304
,,,,,,,,1320379,1477559304
558,0,13,176,1,0,7716,10162,,1477559304
186,0,11,7,10,0,5016,7592,,1477559304
1555,12,12,195,2,0,9130,9286,,1477559304
2577,125,14,38,3,0,11692,12567,,1477559304
330,6,14,164,4,0,10205,12038,,1477559304
825,0,11,63,5,0,6175,8572,,1477559304
682,0,14,192,6,0,8715,11617,,1477559304
232,4,12,202,7,0,8232,9702,,1477559304
147,84,12,38,8,0,7747,9723,,1477559304
56,0,14,125,9,0,9131,11575,,1477559304
,,,,,,,,1380406,1477559304
263,4,13,176,1,0,8221,11080,,1477559304
414,0,11,8,10,0,5244,8082,,1477559304
795,12,13,202,2,0,9745,10466,,1477559304
274,129,15,38,3,0,12264,13697,,1477559304
1236,10,15,166,4,0,11111,13252,,1477559304
116,0,12,63,5,0,6641,9530,,1477559304
4,0,14,192,6,0,8837,11617,,1477559304
592,4,13,212,7,0,8592,10187,,1477559304
526,93,13,41,8,0,8126,10328,,1477559304
520,0,14,141,9,0,9595,12436,,1477559304
,,,,,,,,1440438,1477559304
972,4,14,202,1,0,8930,12261,,1477559304
309,0,12,8,10,0,5539,8806,,1477559304
1205,12,13,213,2,0,10155,11016,,1477559304
422,133,15,38,3,0,12411,14050,,1477559304
514,10,15,186,4,0,11639,14349,,1477559304
244,0,12,63,5,0,6769,9698,,1477559304
218,0,14,193,6,0,9051,12000,,1477559304
300,4,13,221,7,0,9000,10702,,1477559304
1570,102,14,45,8,0,9170,12068,,1477559304
1258,0,15,150,9,0,10333,13305,,1477559304
,,,,,,,,1500448,1477559304
94,4,14,202,1,0,9152,12261,,1477559304
141,0,13,12,10,0,5971,10005,,1477559304
981,16,14,228,2,0,10805,11761,,1477559304
644,133,15,38,3,0,12633,14050,,1477559304
1096,10,15,186,4,0,12161,14349,,1477559304
626,0,13,67,5,0,7151,9989,,1477559304
140,0,14,206,6,0,9473,12579,,1477559304
85,4,14,230,7,0,9684,11801,,1477559304
709,102,14,55,8,0,9608,12785,,1477559304
371,0,15,151,9,0,11086,13996,,1477559304
,,,,,,,,1560466,1477559304
53,4,14,212,1,0,9511,12766,,1477559304
689,0,13,12,10,0,6519,11396,,1477559304
71,20,14,232,2,0,11121,12081,,1477559304
906,137,15,38,3,0,12896,14485,,1477559304
219,14,15,186,4,0,12383,14529,,1477559304
805,0,13,68,5,0,7330,10128,,1477559304
831,0,15,222,6,0,10164,13786,,1477559304
1225,4,14,240,7,0,10825,12915,,1477559304
1633,102,15,63,8,0,10533,13777,,1477559304
1208,4,16,152,9,0,11922,14964,,1477559304
,,,,,,,,1620498,1477559304
153,4,14,213,1,,9611,12804,,1477559304
1355,0,14,12,10,,7205,11647,,1477559304
149,20,14,232,2,,11199,12119,,1477559304
-646,137,15,38,3,,12974,14485,,1477559304
237,14,15,186,4,,12462,14529,,1477559304
887,0,13,68,5,,7412,10264,,1477559304
1812,0,15,225,6,,11145,14010,,1477559304
1794,4,15,240,7,,11394,13166,,1477559304
2286,102,15,64,8,,11186,14000,,1477559304
1954,4,16,155,9,,12729,15171,,1477559304
,,,,,,,,1680498,1477645433
500,0,1,0,1,0,500,0,,1477645433
500,0,1,0,10,0,500,0,,1477645433
500,0,1,0,2,0,500,0,,1477645433
500,0,1,0,3,0,500,0,,1477645433
500,0,1,0,4,0,500,0,,1477645433
500,0,1,0,5,0,500,0,,1477645433
500,0,1,0,6,0,500,0,,1477645433
500,0,1,0,7,0,500,0,,1477645433
500,0,1,0,8,0,500,0,,1477645433
500,0,1,0,9,0,500,0,,1477645433
,,,,,,,,0,1477645433
0,0,1,0,1,0,500,0,,1477645433
0,0,1,0,10,0,500,0,,1477645433
0,0,1,0,2,0,500,0,,1477645433
0,0,1,0,3,0,500,0,,1477645433
0,0,1,0,4,0,500,0,,1477645433
0,0,1,0,5,0,500,0,,1477645433
0,0,1,0,6,0,500,0,,1477645433
0,0,1,0,7,0,500,0,,1477645433
0,0,1,0,8,0,500,0,,1477645433
500,0,1,0,9,0,500,0,,1477645433
,,,,,,,,60011,1477645433
41,0,1,1,1,0,541,117,,1477645433
97,0,1,4,10,0,597,206,,1477645433
132,4,2,0,2,0,632,285,,1477645433
62,0,1,2,3,0,562,206,,1477645433
47,0,1,0,4,0,547,134,,1477645433
97,0,1,4,5,0,597,134,,1477645433
62,0,1,2,6,0,562,176,,1477645433
21,0,1,0,7,0,521,0,,1477645433
152,6,2,0,8,0,652,335,,1477645433
20,0,1,0,9,0,520,0,,1477645433
,,,,,,,,120017,1477645433
297,0,2,9,1,0,797,647,,1477645433
388,0,3,13,10,0,888,706,,1477645433
455,12,2,0,2,0,955,615,,1477645433
420,0,3,13,3,0,920,886,,1477645433
107,0,1,0,4,0,682,211,,1477645433
381,0,2,13,5,0,881,593,,1477645433
262,0,2,7,6,0,762,529,,1477645433
592,0,2,2,7,0,1092,499,,1477645433
513,16,3,0,8,0,1013,780,,1477645433
538,0,2,13,9,0,1038,499,,1477645433
,,,,,,,,180062,1477645433
630,0,4,21,1,0,1130,1387,,1477645433
676,0,4,20,10,0,1176,1337,,1477645433
1178,12,3,0,2,0,1678,827,,1477645433
697,0,4,22,3,0,1197,1416,,1477645433
438,0,3,1,4,0,1013,718,,1477645433
138,0,3,17,5,0,1113,749,,1477645433
532,0,3,15,6,0,1032,912,,1477645433
157,0,3,4,7,0,1407,777,,1477645433
859,24,4,1,8,0,1359,1148,,1477645433
89,0,3,18,9,0,1564,777,,1477645433
,,,,,,,,240068,1477645433
962,0,5,30,1,0,1462,1950,,1477645433
328,0,4,26,10,0,1403,1602,,1477645433
185,16,3,0,2,0,1960,1109,,1477645433
83,0,5,30,3,0,1508,1832,,1477645433
72,0,3,1,4,0,1197,1046,,1477645433
77,0,3,27,5,0,1452,1078,,1477645433
878,0,4,25,6,0,1378,1652,,1477645433
381,0,4,6,7,0,1756,1170,,1477645433
1723,32,5,2,8,0,2223,1775,,1477645433
626,0,4,29,9,0,2101,1170,,1477645433
,,,,,,,,300079,1477645433
84,0,5,33,1,0,1634,2068,,1477645433
686,0,5,34,10,0,1761,2178,,1477645433
600,24,4,2,2,0,2375,1713,,1477645433
402,0,5,41,3,0,1827,2390,,1477645433
281,0,4,2,4,0,1406,1376,,1477645433
378,0,4,38,5,0,1753,1489,,1477645433
420,0,5,38,6,0,1770,2333,,1477645433
692,0,4,9,7,0,2067,1674,,1477645433
872,36,5,4,8,0,2832,2165,,1477645433
853,0,4,35,9,0,2328,1343,,1477645433
,,,,,,,,360100,1477645433
353,0,6,42,1,0,1903,2747,,1477645433
969,0,6,43,10,0,2044,2532,,1477645433
899,28,5,6,2,0,2674,2265,,1477645433
229,0,6,47,3,0,2054,2655,,1477645433
656,0,5,2,4,0,1781,1889,,1477645433
1062,0,5,50,5,0,2437,2002,,1477645433
605,0,6,41,6,0,1955,2509,,1477645433
883,0,5,13,7,0,2258,2146,,1477645433
291,40,6,4,8,0,3066,2465,,1477645433
118,0,4,37,9,0,2493,1461,,1477645433
,,,,,,,,420117,1477645433
670,0,7,50,1,0,2220,3310,,1477645433
343,0,6,53,10,0,2343,3014,,1477645433
1161,32,6,8,2,0,2936,2606,,1477645433
36,0,7,59,3,0,2386,3277,,1477645433
250,0,5,2,4,0,2050,2160,,1477645433
265,0,5,58,5,0,2740,2273,,1477645433
1034,0,7,56,6,0,2384,3308,,1477645433
1116,0,6,16,7,0,2491,2562,,1477645433
514,44,6,4,8,0,3289,2721,,1477645433
463,0,5,47,9,0,2838,1847,,1477645433
,,,,,,,,480122,1477645433
1340,0,7,61,1,0,2890,3962,,1477645433
735,0,7,63,10,0,2735,3636,,1477645433
1469,32,7,10,2,0,3244,3229,,1477645433
406,0,7,70,3,0,2756,3899,,1477645433
385,0,5,2,4,0,2185,2262,,1477645433
418,0,5,59,5,0,2893,2316,,1477645433
130,0,7,62,6,0,2655,3602,,1477645433
1724,0,6,20,7,0,3099,2935,,1477645433
868,44,6,7,8,0,3643,3096,,1477645433
1442,0,5,56,9,0,3817,2222,,1477645433
,,,,,,,,540138,1477645433
183,0,7,62,1,0,3033,4021,,1477645433
1053,0,8,75,10,0,3053,4225,,1477645433
1877,44,7,10,2,0,3652,3864,,1477645433
224,0,8,84,3,0,3174,4727,,1477645433
609,0,6,2,4,0,2409,2608,,1477645433
750,0,6,71,5,0,3225,2662,,1477645433
406,0,8,71,6,0,2931,4073,,1477645433
183,0,6,21,7,0,3258,2959,,1477645433
428,52,7,7,8,0,3978,3678,,1477645433
448,0,6,61,9,0,4023,2467,,1477645433
,,,,,,,,600145,1477645433
696,0,8,82,1,0,3546,4937,,1477645433
181,0,8,82,10,0,3356,4582,,1477645433
2112,48,8,10,2,0,3887,4089,,1477645433
687,4,9,91,3,0,3637,5474,,1477645433
743,0,6,2,4,0,2543,2608,,1477645433
387,0,7,83,5,0,3612,3225,,1477645433
814,0,8,84,6,0,3339,4634,,1477645433
360,0,6,24,7,0,3435,3164,,1477645433
680,56,7,8,8,0,4230,3984,,1477645433
820,0,6,72,9,0,4396,3031,,1477645433
,,,,,,,,660177,1477645433
1493,0,9,92,1,0,4343,5463,,1477645433
1075,4,9,96,10,0,4250,5876,,1477645433
55,48,8,15,2,0,4105,4529,,1477645433
935,4,9,99,3,0,3885,5886,,1477645433
178,0,6,2,4,0,2728,2783,,1477645433
601,0,7,85,5,0,3826,3400,,1477645433
1293,0,9,98,6,0,3818,5329,,1477645433
169,0,7,25,7,0,4145,3523,,1477645433
1148,56,8,9,8,0,4698,4312,,1477645433
1612,0,7,81,9,0,5187,3687,,1477645433
,,,,,,,,720209,1477645433
527,0,9,99,1,0,4577,5934,,1477645433
552,4,10,102,10,0,4477,6141,,1477645433
389,56,9,15,2,0,4439,5099,,1477645433
1073,4,10,114,3,0,4323,6626,,1477645433
462,0,6,4,4,0,3012,3135,,1477645433
158,0,7,97,5,0,4158,3832,,1477645433
204,0,9,109,6,0,4129,5859,,1477645433
319,0,7,26,7,0,4294,3619,,1477645433
308,64,8,9,8,0,4958,4775,,1477645433
156,0,8,90,9,0,5456,4107,,1477645433
,,,,,,,,780232,1477645433
1436,0,10,107,1,0,5486,6816,,1477645433
1044,5,10,114,10,0,4969,6913,,1477645433
1437,60,10,15,2,0,5487,6142,,1477645433
616,5,11,122,3,0,4666,7307,,1477645433
96,0,7,4,4,0,3446,3837,,1477645433
1067,0,8,104,5,0,5067,4340,,1477645433
863,0,10,116,6,0,4788,6339,,1477645433
147,0,7,26,7,0,4472,3789,,1477645433
630,64,8,9,8,0,5280,4926,,1477645433
476,0,8,98,9,0,5776,4495,,1477645433
,,,,,,,,840240,1477645433
88,0,10,113,1,0,5713,7081,,1477645433
1384,5,11,127,10,0,5309,7465,,1477645433
1876,72,10,15,2,0,5926,7096,,1477645433
936,5,11,133,3,0,4986,7743,,1477645433
241,0,7,5,4,0,3591,3885,,1477645433
287,0,8,116,5,0,5462,4829,,1477645433
439,0,10,121,6,0,5064,6696,,1477645433
362,0,8,31,7,0,4687,4297,,1477645433
253,68,9,9,8,0,5503,5166,,1477645433
352,0,8,105,9,0,6087,4852,,1477645433
,,,,,,,,900266,1477645433
547,0,11,129,1,0,6172,7792,,1477645433
416,5,11,139,10,0,5641,7995,,1477645433
66,76,11,16,2,0,6191,7398,,1477645433
395,5,11,149,3,0,5445,8571,,1477645433
495,0,8,6,4,0,3845,4227,,1477645433
20,0,9,128,5,0,5795,5186,,1477645433
761,0,10,133,6,0,5386,7263,,1477645433
538,0,8,34,7,0,4863,4641,,1477645433
673,80,9,9,8,0,5923,5911,,1477645433
784,4,9,117,9,0,6520,5399,,1477645433
,,,,,,,,960281,1477645433
996,0,11,143,1,0,6621,8450,,1477645433
865,5,12,156,10,0,6090,8812,,1477645433
458,84,11,17,2,0,6583,7955,,1477645433
890,9,12,157,3,0,5940,9394,,1477645433
175,0,8,6,4,0,3980,4246,,1477645433
397,0,9,139,5,0,6172,5680,,1477645433
1180,0,11,146,6,0,5805,7885,,1477645433
78,0,8,35,7,0,5078,4936,,1477645433
825,80,9,10,8,0,6075,6082,,1477645433
1183,4,9,129,9,0,6918,5896,,1477645433
,,,,,,,,1020287,1477645433
1313,0,12,151,1,0,6938,8812,,1477645433
1610,9,12,160,10,0,6835,9445,,1477645433
1181,84,12,30,2,0,7306,9217,,1477645433
1082,9,12,161,3,0,6132,9615,,1477645433
149,0,8,6,4,0,4204,4467,,1477645433
152,0,9,142,5,0,6352,5874,,1477645433
115,0,11,150,6,0,5990,8091,,1477645433
429,0,9,39,7,0,5429,5606,,1477645433
1112,80,10,11,8,0,6362,6690,,1477645433
2126,4,10,131,9,0,7861,6493,,1477645433
,,,,,,,,1080317,1477645433
620,0,12,169,1,0,7495,9640,,1477645433
267,9,12,160,10,0,7133,9581,,1477645433
437,86,12,35,2,0,7862,9639,,1477645433
143,9,12,164,3,0,6368,9792,,1477645433
393,0,8,8,4,0,4448,4541,,1477645433
493,0,10,152,5,0,6693,6286,,1477645433
169,0,12,164,6,0,6444,8709,,1477645433
107,0,9,39,7,0,5732,5757,,1477645433
758,80,10,14,8,0,6708,6828,,1477645433
240,8,10,134,9,0,8240,6631,,1477645433
,,,,,,,,1140350,1477645433
1650,0,13,180,1,0,8525,10654,,1477645433
850,13,13,173,10,0,7715,10551,,1477645433
956,88,13,38,2,0,8381,10421,,1477645433
669,21,13,166,3,0,6894,10489,,1477645433
668,0,8,8,4,0,4723,4909,,1477645433
1265,0,10,165,5,0,7465,6966,,1477645433
379,0,12,166,6,0,6669,9121,,1477645433
1001,0,10,40,7,0,6625,6470,,1477645433
224,84,11,17,8,0,7074,7560,,1477645433
662,8,10,147,9,0,8662,7128,,1477645433
,,,,,,,,1200351,1477645433
356,0,13,188,1,0,8931,11137,,1477645433
1144,13,13,177,10,0,8009,10676,,1477645433
1627,96,13,42,2,0,9052,11236,,1477645433
960,21,13,177,3,0,7185,11049,,1477645433
42,0,9,8,4,0,5247,5483,,1477645433
1625,0,10,174,5,0,7825,7269,,1477645433
735,0,12,174,6,0,7025,9533,,1477645433
329,0,10,40,7,0,6854,6470,,1477645433
146,84,11,17,8,0,7296,7560,,1477645433
